"File","Line","Text"
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","729","""firstName"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","737","""lastName"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","741","""text"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","742","""lastName"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","743","""lastName"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","751","""lastName"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","759","""grid grid-cols-1 md:grid-cols-2 gap-6 mt-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","761","""email"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","765","""email"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","766","""email"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","767","""email"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","775","""email"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","783","""phone"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","787","""tel"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","788","""phone"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","789","""phone"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","796","""phone"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","806","""border-b border-gray-200 pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","807","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","808","""w-6 h-6 bg-green-100 rounded-full flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","809","""text-green-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","815","""investorType"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","819","""investorType"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","820","""investorType"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","834","""investorType"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","843","""border-b border-gray-200 pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","844","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","845","""w-6 h-6 bg-purple-100 rounded-full flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","846","""text-purple-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","851","""grid grid-cols-1 md:grid-cols-2 gap-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","853","""organization"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","857","""text"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","858","""organization"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","859","""organization"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","862","""w-full px-4 py-3 border border-gray-300 rounded-xl focus:ring-2 focus:ring-blue-500 focus:border-transparent transition-all dur??e-200"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","868","""position"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","872","""text"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","873","""position"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","874","""position"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","877","""w-full px-4 py-3 border border-gray-300 rounded-xl focus:ring-2 focus:ring-blue-500 focus:border-transparent transition-all dur??e-200"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","883","""mt-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","884","""website"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","888","""url"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","889","""website"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","890","""website"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","897","""website"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","906","""border-b border-gray-200 pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","907","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","908","""w-6 h-6 bg-orange-100 rounded-full flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","909","""text-orange-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","914","""grid grid-cols-1 md:grid-cols-2 gap-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","916","""investmentAmount"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","920","""investmentAmount"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","921","""investmentAmount"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","935","""investmentAmount"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","943","""timeline"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","947","""timeline"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","948","""timeline"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","962","""timeline"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","970","""mt-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","971","""experience"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","975","""experience"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","976","""experience"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","990","""experience"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","999","""border-b border-gray-200 pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1000","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1001","""w-6 h-6 bg-indigo-100 rounded-full flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1002","""text-indigo-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1007","""grid grid-cols-1 md:grid-cols-2 gap-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1009","""platformInterest"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1013","""platformInterest"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1014","""platformInterest"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1028","""platformInterest"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1036","""geographicFocus"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1040","""text"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1041","""geographicFocus"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1042","""geographicFocus"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1045","""w-full px-4 py-3 border border-gray-300 rounded-xl focus:ring-2 focus:ring-blue-500 focus:border-transparent transition-all dur??e-200"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1053","""border-b border-gray-200 pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1054","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1055","""w-6 h-6 bg-yellow-100 rounded-full flex items?????? justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1056","""text-yellow-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1062","""message"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1066","""message"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1067","""message"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1075","""flex justify-between items-center mt-1"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1077","""message"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1090","""pb-8"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1091","""text-lg font-bold text-gray-900 mb-6 flex items-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1092","""w-6 h-6 bg-red-100 rounded-full flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1093","""text-red-600 font-bold text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1098","""space-y-4"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1099","""flex items-start space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1101","""checkbox"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1102","""consent"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1103","""consent"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1107","""mt-0.5 h-4 w-4 text-blue-600 border-gray-300 rounded focus:ring-blue-500 flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1109","""consent"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1114","""flex items-start space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1116","""checkbox"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1117","""newsletter"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1118","""newsletter"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1121","""mt-0.5 h-4 w-4 text-blue-600 border-gray-300 rounded focus:ring-blue-500 flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1123","""newsletter"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1131","""pt-6"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1133","""submit"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1141","""h-5 w-5 animate-spin"""
"C:\Users\willi\Downloads\project\src\pages\Investors.tsx","1146","""text-center text-sm text-gray-500 mt-2"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","41","""Featured in TechCrunch: 'The Future of Expat Services'"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","42","""#"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","43","""January 2024"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","44","""TechCrunch"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","47","""Interview on BBC World Service: Digital Nomad Trends"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","48","""#"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","49","""December 2023"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","50","""BBC World Service"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","53","""Forbes Article: 'Building the Expat Ecosystem'"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","54","""#"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","55","""November 2023"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","56","""Forbes"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","59","""Podcast: 'The Expat Experience in 2024'"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","60","""#"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","61","""October 2023"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","62","""Expat Network"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","72","""pt-24"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","74","""bg-gradient-to-br from-amber-50 via-orange-50 to-red-50 py-20"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","75","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","76","""max-w-4xl mx-auto text-center"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","77","""text-4xl md:text-6xl font-bold text-gray-900 mb-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","80","""text-xl md:text-2xl text-gray-600 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","88","""py-20"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","89","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","90","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","91","""grid grid-cols-1 lg:grid-cols-2 gap-16 items-start"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","94","""text-3xl font-bold text-gray-900 mb-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","95","""text-lg text-gray-600 mb-6 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","98","""flex space-x-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","101","""bg-amber-600 hover:bg-amber-700 text-white px-6 py-3 rounded-lg font-semibold flex items-center space-x-2 transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","111","""text-3xl font-bold text-gray-900 mb-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","112","""text-lg text-gray-600 space-y-4 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","117","""flex space-x-4 mt-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","120","""bg-gray-900 hover:bg-gray-800 text-white px-6 py-3 rounded-lg font-semibold flex items-center space-x-2 transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","133","""py-20 bg-gray-50"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","134","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","135","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","136","""text-center mb-16"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","137","""text-3xl md:text-4xl font-bold text-gray-900 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","140","""text-xl text-gray-600 max-w-3xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","145","""grid grid-cols-1 md:grid-cols-2 gap-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","147","""bg-white rounded-xl shadow-lg p-6 hover:shadow-xl transition-shadow duration-300"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","148","""text-xl font-bold text-gray-900 mb-3"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","151","""text-gray-600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","162","""py-20"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","163","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","164","""max-w-4xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","165","""text-center mb-16"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","166","""text-3xl md:text-4xl font-bold text-gray-900 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","169","""text-xl text-gray-600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","174","""space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","176","""bg-white rounded-xl shadow-lg p-6 hover:shadow-xl transition-all duration-300 transform hover:-translate-y-1"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","177","""flex items-start justify-between"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","178","""flex-1"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","179","""text-lg font-bold text-gray-900 mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","182","""flex items-center space-x-4 text-gray-600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","183","""font-medium"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","190","""_blank"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","191","""noopener noreferrer"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","192","""ml-4 p-2 text-blue-600 hover:text-blue-700 hover:bg-blue-50 rounded-lg transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","205","""py-20 bg-gray-50"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","206","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","207","""max-w-4xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","208","""text-center mb-16"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","209","""text-3xl md:text-4xl font-bold text-gray-900 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","212","""text-xl text-gray-600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","217","""grid grid-cols-1 md:grid-cols-2 gap-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","219","""bg-white rounded-xl shadow-lg overflow-hidden"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","221","""https://images.pexels.com/photos/834892/pexels-photo-834892.jpeg?auto=compress&cs=tinysrgb&w=600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","222","""Williams Jullin Professional Portrait"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","223","""w-full h-80 object-cover"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","225","""p-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","226","""text-lg font-bold text-gray-900 mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","229","""text-gray-600 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","234","""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg font-semibold flex items-center space-x-2 transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","243","""bg-white rounded-xl shadow-lg overflow-hidden"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","245","""https://images.pexels.com/photos/2182970/pexels-photo-2182970.jpeg?auto=compress&cs=tinysrgb&w=600"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","246","""Williams Jullin Casual Portrait"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","247","""w-full h-80 object-cover"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","249","""p-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","250","""text-lg font-bold text-gray-900 mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","253","""text-gray-600 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","258","""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg font-semibold flex items-center space-x-2 transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","271","""py-20"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","272","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","273","""max-w-4xl mx-auto text-center"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","274","""text-3xl md:text-4xl font-bold text-gray-900 mb-6"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","277","""text-xl text-gray-600 mb-8"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","280","""flex flex-col sm:flex-row gap-4 justify-center"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","282","""mailto:press@williamsjullin.com"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","283","""bg-amber-600 hover:bg-amber-700 text-white px-8 py-4 rounded-lg font-semibold flex items-center justify-center space-x-2 transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\Media.tsx","290","""bg-gray-900 hover:bg-gray-800 text-white px-8 py-4 rounded-lg font-semibold transition-colors duration-200"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","15","""Mon Histoire - Williams Jullin | Parcours Expert Expatriation Mondiale | De l'Effondrement ?? la Renaissance"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","17","""description"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","20","""???? D??couvrez le parcours inspirant de Williams Jullin, de l'effondrement Covid ?? la renaissance en Tha??lande. Comment un entrepreneur fran??ais est devenu l'expert #1 mondial en expatriation, aidant 500K+ expatri??s de toutes nationalit??s avec Ulixai & SOS-Expat."""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","26","""@context"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","27","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","28","""headline"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","29","""description"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","30","""author"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","31","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","32","""name"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","33","""@id"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","35","""publisher"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","36","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","37","""name"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","39","""datePublished"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","40","""dateModified"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","41","""image"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","42","""url"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","43","""mainEntityOfPage"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","44","""articleSection"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","45","""keywords"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","46","""histoire Williams Jullin"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","47","""expatriation Tha??lande"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","48","""inspiration expatri??s"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","49","""reconstruction expatriation"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","51","""about"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","53","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","54","""name"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","55","""description"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","58","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","59","""name"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","60","""description"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","63","""@type"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","64","""name"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","65","""description"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","88","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","98","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","108","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","118","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","128","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","138","""h-5 w-5"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","147","""h-6 w-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","153","""h-6 w-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","159","""h-6 w-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","165","""h-6 w-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","173","""bg-slate-50 overflow-hidden"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","201","""relative min-h-screen flex items-center pt-20 sm:pt-24 lg:pt-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","202","""absolute inset-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","203","""absolute inset-0 bg-gradient-to-br from-slate-900 via-slate-800 to-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","204","""absolute inset-0 bg-gradient-to-t from-blue-900/20 via-transparent to-transparent"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","208","""absolute inset-0 opacity-[0.02]"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","209","""data:image/svg+xml,%3Csvg width='60' height='60' viewBox='0 0 60 60' xmlns='http://www.w3.org/2000/svg'%3E%3Cg fill='none' fill-rule='evenodd'%3E%3Cg fill='%23ffffff' fill-opacity='1'%3E%3Ccircle cx='30' cy='30' r='1'/%3E%3C/g%3E%3C/g%3E%3C/svg%3E"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","212","""relative container mx-auto px-4 sm:px-6 lg:px-12 z-10"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","213","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","214","""grid grid-cols-1 lg:grid-cols-12 gap-8 lg:gap-12 items-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","215","""lg:col-span-7 text-white text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","216","""space-y-6 lg:space-y-8"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","217","""space-y-3 lg:space-y-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","218","""inline-flex items-center space-x-2 lg:space-x-3 bg-white/10 backdrop-blur-sm border border-white/20 rounded-full px-3 py-1.5 lg:px-4 lg:py-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","219","""w-2 h-2 bg-green-400 rounded-full animate-pulse"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","220","""text-xs lg:text-sm font-medium"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","223","""text-3xl sm:text-4xl lg:text-7xl font-light leading-tight"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","224","""block font-extralight text-white/80"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","225","""block font-bold bg-gradient-to-r from-blue-400 to-cyan-400 bg-clip-text text-transparent"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","229","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","230","""text-base sm:text-lg lg:text-2xl text-slate-200 leading-relaxed font-light px-4 lg:px-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","234","""flex flex-col sm:flex-row gap-4 sm:gap-6 text-sm text-slate-400 justify-center lg:justify-start"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","235","""flex items-center space-x-2 justify-center lg:justify-start"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","236","""h-4 w-4 text-blue-400"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","239","""flex items-center space-x-2 justify-center lg:justify-start"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","240","""h-4 w-4 text-blue-400"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","248","""lg:col-span-5 mt-8 lg:mt-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","249","""relative max-w-sm mx-auto lg:max-w-none"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","250","""relative group"""
